Crop Name,Column Name,Correlation
OILSEEDS,RAPESEED AND MUSTARD,0.08685204326068217
OILSEEDS,FODDER,0.06784390198927527
OILSEEDS,BARLEY,-0.0520499261050392
OILSEEDS,POTATOES,-0.03049452685954945
OILSEEDS,SOYABEAN,0.02634870586523044
OILSEEDS,SAFFLOWER,0.013674308334375445
OILSEEDS,FINGER MILLET,-0.011608689827414793
OILSEEDS,SESAMUM,-0.009652116716106187
OILSEEDS,VEGETABLES,-0.005316712931511872
OILSEEDS,ONION,0.0040830206770149586
OILSEEDS,PIGEONPEA,-0.002555469304577413
OILSEEDS,WHEAT,0.0006147731000359333
SUGARCANE,MAIZE,0.35155568542737764
SUGARCANE,RICE,0.3457399926454345
SUGARCANE,SUNFLOWER,0.33857748316965697
SUGARCANE,FINGER MILLET,0.2623527495914579
SUGARCANE,VEGETABLES,0.26220934088662057
SUGARCANE,RABI SORGHUM,0.24740906916752922
SUGARCANE,FRUITS,0.24217338449178308
SUGARCANE,COTTON,0.22990178626634425
SUGARCANE,GROUNDNUT,0.22581754179490163
SUGARCANE,SAFFLOWER,0.1931204137896937
SUGARCANE,PEARL MILLET,0.19284345596314753
SUGARCANE,KHARIF SORGHUM,0.166425622655089
SUGARCANE,SORGHUM,0.15249327644044625
SUGARCANE,OILSEEDS,0.14525574503279076
SUGARCANE,ONION,0.1390640505185543
SUGARCANE,POTATOES,0.12097162375526083
SUGARCANE,SESAMUM,0.10546073980436824
SUGARCANE,FODDER,-0.0865745556520295
SUGARCANE,CHICKPEA,0.07381221010389521
SUGARCANE,PIGEONPEA,0.06257655317357903
SUGARCANE,LINSEED,-0.05202590462904598
SUGARCANE,BARLEY,-0.04946374180922231
SUGARCANE,RAPESEED AND MUSTARD,-0.04832212304109977
SUGARCANE,MINOR PULSES,0.04633589632198231
SUGARCANE,CASTOR,0.0372892384015812
SUGARCANE,WHEAT,0.027975777434669342
SUGARCANE,SOYABEAN,-0.009583330430605927
COTTON,CASTOR,0.4699400477620506
COTTON,RABI SORGHUM,0.4109606733770783
COTTON,PEARL MILLET,0.3614233404167572
COTTON,OILSEEDS,0.33066549004529944
COTTON,GROUNDNUT,0.3288454148680543
COTTON,SORGHUM,0.2812161371895625
COTTON,SUGARCANE,0.22990178626634425
COTTON,MAIZE,0.21834826261478343
COTTON,KHARIF SORGHUM,0.21820639852803211
COTTON,FRUITS,0.2051749565063181
COTTON,CHICKPEA,0.1932569071279059
COTTON,ONION,0.18157856264678576
COTTON,SAFFLOWER,0.17079056023038025
COTTON,LINSEED,-0.13893941146994446
COTTON,FINGER MILLET,0.1377958782438089
COTTON,BARLEY,-0.1347928329467393
COTTON,POTATOES,-0.12223924043359735
COTTON,SOYABEAN,0.09300080652030526
COTTON,SUNFLOWER,0.07605510942644095
COTTON,SESAMUM,0.049571271028082106
COTTON,RAPESEED AND MUSTARD,0.04787205757319374
COTTON,RICE,0.04315487638656594
COTTON,FODDER,0.0334545642863315
COTTON,VEGETABLES,-0.022925832293500117
COTTON,PIGEONPEA,-0.010927057303409845
COTTON,WHEAT,-0.007521129924075214
COTTON,MINOR PULSES,0.005424140031876735
FRUITS,WHEAT,-0.4556217210064766
FRUITS,MAIZE,0.37913497473091345
FRUITS,FINGER MILLET,0.3609731163924846
FRUITS,RABI SORGHUM,0.34833180071073233
FRUITS,RAPESEED AND MUSTARD,-0.34330562488330174
FRUITS,RICE,0.31496551226351704
FRUITS,BARLEY,-0.31154049062446676
FRUITS,VEGETABLES,0.274838348467184
FRUITS,SUNFLOWER,0.2529906643632431
FRUITS,SUGARCANE,0.24217338449178308
FRUITS,OILSEEDS,0.21916365237275315
FRUITS,COTTON,0.2051749565063181
FRUITS,GROUNDNUT,0.19299728691431006
FRUITS,LINSEED,-0.15117145750873348
FRUITS,SORGHUM,0.14706334010398925
FRUITS,ONION,0.12348867192450762
FRUITS,SOYABEAN,-0.11660541333558817
FRUITS,FODDER,-0.0647156072999844
FRUITS,SAFFLOWER,0.058410398636712664
FRUITS,POTATOES,-0.054730643955654065
FRUITS,KHARIF SORGHUM,0.05429140003927759
FRUITS,PIGEONPEA,-0.05365508502043307
FRUITS,CHICKPEA,-0.048598467405003905
FRUITS,SESAMUM,0.038446643224163086
FRUITS,MINOR PULSES,-0.02144685431741321
FRUITS,CASTOR,0.021427612665075032
FRUITS,PEARL MILLET,0.019331076599676002
VEGETABLES,POTATOES,0.4880062650068391
VEGETABLES,SESAMUM,0.36508174143492783
VEGETABLES,SUNFLOWER,0.35810704890118755
VEGETABLES,FRUITS,0.274838348467184
VEGETABLES,SUGARCANE,0.26220934088662057
VEGETABLES,SAFFLOWER,0.22668104619506477
VEGETABLES,ONION,0.21573590676658833
VEGETABLES,MAIZE,0.20134782521915806
VEGETABLES,GROUNDNUT,0.1968471414610834
VEGETABLES,RICE,0.1857076579302348
VEGETABLES,SOYABEAN,-0.16925321891960507
VEGETABLES,BARLEY,-0.14853378759064614
VEGETABLES,PEARL MILLET,-0.14244068096157605
VEGETABLES,PIGEONPEA,0.14047036074293615
VEGETABLES,SORGHUM,-0.13777251355526582
VEGETABLES,KHARIF SORGHUM,-0.1361069334472528
VEGETABLES,FINGER MILLET,0.08497094611748988
VEGETABLES,LINSEED,0.07616361751834647
VEGETABLES,FODDER,-0.06906143084477061
VEGETABLES,RABI SORGHUM,-0.050315338971904655
VEGETABLES,MINOR PULSES,0.04565655546699006
VEGETABLES,CHICKPEA,0.036662084938281825
VEGETABLES,RAPESEED AND MUSTARD,0.03397804887635664
VEGETABLES,COTTON,-0.022925832293500117
VEGETABLES,CASTOR,-0.016725641849974587
VEGETABLES,OILSEEDS,-0.005316712931511872
VEGETABLES,WHEAT,-0.0023050447259555856
POTATOES,VEGETABLES,0.4880062650068391
POTATOES,SUNFLOWER,0.22358708370755284
POTATOES,RAPESEED AND MUSTARD,0.18871093277772102
POTATOES,SOYABEAN,-0.1745731901510199
POTATOES,WHEAT,0.1501214318478444
POTATOES,SESAMUM,0.135921496842826
POTATOES,FINGER MILLET,-0.1316833878313536
POTATOES,COTTON,-0.12223924043359735
POTATOES,RABI SORGHUM,-0.1220127212645467
POTATOES,SUGARCANE,0.12097162375526083
POTATOES,RICE,0.1127112661001869
POTATOES,SORGHUM,-0.09776403985628407
POTATOES,PIGEONPEA,0.09463610594523485
POTATOES,KHARIF SORGHUM,-0.08997997005465944
POTATOES,BARLEY,0.08429468075583905
POTATOES,MINOR PULSES,0.06988217020576663
POTATOES,ONION,-0.057957803976381
POTATOES,PEARL MILLET,0.05764662889192803
POTATOES,LINSEED,-0.05753732350789301
POTATOES,FRUITS,-0.054730643955654065
POTATOES,GROUNDNUT,0.05288988683219238
POTATOES,FODDER,-0.05222665904910525
POTATOES,CASTOR,-0.05074871602247373
POTATOES,CHICKPEA,0.04613532821518388
POTATOES,OILSEEDS,-0.03049452685954945
POTATOES,SAFFLOWER,0.029683474312055244
POTATOES,MAIZE,0.010131875635566747
ONION,VEGETABLES,0.21573590676658833
ONION,KHARIF SORGHUM,0.18317346124044517
ONION,COTTON,0.18157856264678576
ONION,CASTOR,0.15776168107374353
ONION,SAFFLOWER,0.1434921319178097
ONION,SUGARCANE,0.1390640505185543
ONION,RABI SORGHUM,0.12918349696133344
ONION,FRUITS,0.12348867192450762
ONION,SORGHUM,0.10394799980050906
ONION,BARLEY,-0.09843688573428695
ONION,PEARL MILLET,0.09302042389688536
ONION,FINGER MILLET,0.08981754842637091
ONION,SESAMUM,0.07018616399332446
ONION,GROUNDNUT,0.0700507138644897
ONION,SOYABEAN,0.06680053291880828
ONION,WHEAT,-0.06050256603934685
ONION,MAIZE,0.05933310844914833
ONION,POTATOES,-0.057957803976381
ONION,RAPESEED AND MUSTARD,-0.05153716713689425
ONION,RICE,-0.05064422522242454
ONION,MINOR PULSES,-0.043293000393367476
ONION,PIGEONPEA,-0.034095529549391664
ONION,CHICKPEA,0.016420306530954637
ONION,LINSEED,-0.014168027946944608
ONION,SUNFLOWER,0.012991354652153902
ONION,OILSEEDS,0.0040830206770149586
ONION,FODDER,0.0019018955661230762
FODDER,BARLEY,0.27591014654532586
FODDER,PIGEONPEA,-0.17916083482124895
FODDER,RAPESEED AND MUSTARD,0.1716965576383478
FODDER,CASTOR,0.15121663913137334
FODDER,WHEAT,0.13938819704057157
FODDER,GROUNDNUT,0.13624061575570823
FODDER,MAIZE,-0.131033916950564
FODDER,SUNFLOWER,-0.1153514733198275
FODDER,FINGER MILLET,-0.10202825155367182
FODDER,SOYABEAN,-0.10064467445403999
FODDER,SUGARCANE,-0.0865745556520295
FODDER,SAFFLOWER,-0.07803691207098738
FODDER,RABI SORGHUM,-0.07253379444723176
FODDER,VEGETABLES,-0.06906143084477061
FODDER,OILSEEDS,0.06784390198927527
FODDER,FRUITS,-0.0647156072999844
FODDER,RICE,-0.06290562402384428
FODDER,SESAMUM,-0.05401274867278051
FODDER,POTATOES,-0.05222665904910525
FODDER,SORGHUM,-0.049986360510524276
FODDER,KHARIF SORGHUM,-0.04723711577859156
FODDER,COTTON,0.0334545642863315
FODDER,MINOR PULSES,-0.030081074473509755
FODDER,PEARL MILLET,0.029227834267404638
FODDER,LINSEED,0.012506152079087564
FODDER,CHICKPEA,0.009727266901100288
FODDER,ONION,0.0019018955661230762
